CHR_ID	CHR_POS	LINK	STUDY	Analyzed Phenotype	NHGRI Phenotype	Unnamed: 0	allelotype	phenotype	add_log_OR	add_p	add_se	gen_1_log_OR	gen_1_p	gen_1_se	gen_2_log_OR	gen_2_p	gen_2_se	aic_add	aic_gen	aic_diff	description	gene
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	28887	DRB5_9901	HC219	0.1973958	5.84E-33	0.015569	0.3562387	1.52E-05	0.0620292	0.5309301	1.54E-12	0.0607015	139974	139968	-6	hypothyroidism/myxoedema	HLA-DRB5
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	29157	DRB5_101	HC219	-0.2263852	3.24E-41	0.0160471	-0.2020614	6.92E-13	0.0179853	-0.6190739	1.54E-12	0.0665196	141308	141301	-7	hypothyroidism/myxoedema	HLA-DRB5
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	31317	DRB5_202	HC219	0.2523671	0.017767919	0.0591761	0.2604893	0.012504414	0.0597518	-0.3426547	1	1.0353222	141529	141530	1	hypothyroidism/myxoedema	HLA-DRB5
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	6747	DRB1_301	HC219	0.2082694	1.44E-46	0.0139322	0.1975817	6.92E-13	0.0165915	0.4568752	1.54E-12	0.0435935	141268	141269	1	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	9177	DRB1_401	HC219	0.1786078	4.53E-24	0.0163308	0.1914847	6.92E-13	0.0184092	0.2747932	0.037001647	0.0645219	136793	136793	0	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	9987	DRB1_404	HC219	0.124054	0.002565688	0.026264	0.130117	0.002065518	0.027256	0.096979	1	0.194953	140085	140087	2	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	10257	DRB1_405	HC219	0.3266425	0.002233654	0.0686627	0.3259444	0.00273599	0.0691978	0.7422481	1	1.0841982	141467	141469	2	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	14037	DRB1_1301	HC219	-0.173225	4.24E-08	0.025869	-0.173596	2.50E-07	0.026975	-0.338319	1	0.174672	141357	141359	2	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	14307	DRB1_1303	HC219	0.346278	1.81E-08	0.050659	0.346949	2.59E-08	0.051123	0.620526	1	0.755853	141669	141671	2	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	14577	DRB1_1302	HC219	-0.2562735	1.40E-13	0.0304854	-0.254816	1.46E-12	0.0313475	-0.5618384	1	0.2570621	141555	141557	2	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	21867	DRB1_701	HC219	-0.1295196	1.98E-13	0.0154799	-0.1448355	1.18E-12	0.0177577	-0.1774568	0.978444679	0.05474	141309	141308	-1	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	38067	DRB1_101	HC219	-0.170836	3.88E-15	0.019364	-0.171696	1.16E-12	0.021043	-0.332997	0.31924383	0.091458	140382	140384	2	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	38337	DRB1_103	HC219	0.333745	9.97E-17	0.0360808	0.3313079	6.92E-13	0.036996	0.7602266	1	0.3137783	141285	141287	2	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	40227	DRB1_1501	HC219	-0.2266592	4.22E-41	0.0160912	-0.2031069	6.92E-13	0.0180233	-0.6153597	1.54E-12	0.0667967	140999	140993	-6	hypothyroidism/myxoedema	HLA-DRB1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	1617	DQA1_101	HC219	-0.0608942	0.047621605	0.015262	-0.0568715	0.573566021	0.0175396	-0.142947	1	0.0550135	141517	141519	2	hypothyroidism/myxoedema	HLA-DQA1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	20517	DQA1_301	HC219	0.1742463	9.79E-40	0.0125712	0.2321348	6.92E-13	0.0156709	0.1957022	0.000280888	0.0364727	140582	140546	-36	hypothyroidism/myxoedema	HLA-DQA1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	27537	DQA1_501	HC219	0.199782	1.87E-56	0.012179	0.2126093	6.92E-13	0.0157277	0.3741098	1.54E-12	0.0315465	138483	138483	0	hypothyroidism/myxoedema	HLA-DQA1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	34017	DQA1_201	HC219	-0.1306196	1.14E-13	0.015487	-0.1464334	6.92E-13	0.017765	-0.1769702	1	0.0547404	141320	141319	-1	hypothyroidism/myxoedema	HLA-DQA1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	39417	DQA1_103	HC219	-0.1619121	1.07E-07	0.0247035	-0.1598513	1.22E-06	0.0258851	-0.3638563	1	0.1594693	141343	141345	2	hypothyroidism/myxoedema	HLA-DQA1
6	32695854	www.ncbi.nlm.nih.gov/pubmed/22493691	Novel associations for hypothyroidism include known autoimmune risk loci.	hypothyroidism/myxoedema	Hypothyroidism	39687	DQA1_102	HC219	-0.2328181	1.30E-55	0.0142855	-0.2157268	6.92E-13	0.0167098	-0.5413632	1.54E-12	0.0486985	140940	140938	-2	hypothyroidism/myxoedema	HLA-DQA1
6	32658715	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	hypothyroidism/myxoedema	Hypothyroidism	1617	DQA1_101	HC219	-0.0608942	0.047621605	0.015262	-0.0568715	0.573566021	0.0175396	-0.142947	1	0.0550135	141517	141519	2	hypothyroidism/myxoedema	HLA-DQA1
6	32658715	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	hypothyroidism/myxoedema	Hypothyroidism	20517	DQA1_301	HC219	0.1742463	9.79E-40	0.0125712	0.2321348	6.92E-13	0.0156709	0.1957022	0.000280888	0.0364727	140582	140546	-36	hypothyroidism/myxoedema	HLA-DQA1
6	32658715	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	hypothyroidism/myxoedema	Hypothyroidism	27537	DQA1_501	HC219	0.199782	1.87E-56	0.012179	0.2126093	6.92E-13	0.0157277	0.3741098	1.54E-12	0.0315465	138483	138483	0	hypothyroidism/myxoedema	HLA-DQA1
6	32658715	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	hypothyroidism/myxoedema	Hypothyroidism	34017	DQA1_201	HC219	-0.1306196	1.14E-13	0.015487	-0.1464334	6.92E-13	0.017765	-0.1769702	1	0.0547404	141320	141319	-1	hypothyroidism/myxoedema	HLA-DQA1
6	32658715	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	hypothyroidism/myxoedema	Hypothyroidism	39417	DQA1_103	HC219	-0.1619121	1.07E-07	0.0247035	-0.1598513	1.22E-06	0.0258851	-0.3638563	1	0.1594693	141343	141345	2	hypothyroidism/myxoedema	HLA-DQA1
6	32658715	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	hypothyroidism/myxoedema	Hypothyroidism	39687	DQA1_102	HC219	-0.2328181	1.30E-55	0.0142855	-0.2157268	6.92E-13	0.0167098	-0.5413632	1.54E-12	0.0486985	140940	140938	-2	hypothyroidism/myxoedema	HLA-DQA1
6	31398010	www.ncbi.nlm.nih.gov/pubmed/21743469	Interaction between ERAP1 and HLA-B27 in ankylosing spondylitis implicates peptide handling in the mechanism for HLA-B27 in disease susceptibility.	ankylosing spondylitis	Ankylosing spondylitis	8114	B_2705	HC422	2.197395	0	0.050052	2.512442	6.92E-13	0.05966	2.745682	1.54E-12	0.275002	13870	13768	-102	ankylosing spondylitis	HLA-B
6	31398010	www.ncbi.nlm.nih.gov/pubmed/21743469	Interaction between ERAP1 and HLA-B27 in ankylosing spondylitis implicates peptide handling in the mechanism for HLA-B27 in disease susceptibility.	ankylosing spondylitis	Ankylosing spondylitis	11894	B_4403	HC422	-0.462341	0.019464247	0.108812	-0.471415	0.028162229	0.113386	-0.721578	1	0.708503	15481	15483	2	ankylosing spondylitis	HLA-B
6	31398010	www.ncbi.nlm.nih.gov/pubmed/21743469	Interaction between ERAP1 and HLA-B27 in ankylosing spondylitis implicates peptide handling in the mechanism for HLA-B27 in disease susceptibility.	ankylosing spondylitis	Ankylosing spondylitis	21884	B_5701	HC422	-0.570242	0.033006735	0.139125	-0.627856	0.016160146	0.14609	0.094081	1	0.709362	15543	15543	0	ankylosing spondylitis	HLA-B
6	31398010	www.ncbi.nlm.nih.gov/pubmed/21743469	Interaction between ERAP1 and HLA-B27 in ankylosing spondylitis implicates peptide handling in the mechanism for HLA-B27 in disease susceptibility.	ankylosing spondylitis	Ankylosing spondylitis	24854	B_2702	HC422	2.208656	5.54E-13	0.269705	2.128019	1.49E-09	0.295168	5.591267	0.251691418	1.503235	15342	15343	1	ankylosing spondylitis	HLA-B
6	31398010	www.ncbi.nlm.nih.gov/pubmed/21743469	Interaction between ERAP1 and HLA-B27 in ankylosing spondylitis implicates peptide handling in the mechanism for HLA-B27 in disease susceptibility.	ankylosing spondylitis	Ankylosing spondylitis	36464	B_702	HC422	-0.385213	1.59E-05	0.067187	-0.365462	0.000990122	0.074089	-0.934059	1	0.303564	15477	15479	2	ankylosing spondylitis	HLA-B
6	31356838	www.ncbi.nlm.nih.gov/pubmed/27539887	Genome-wide association study identifies 14 novel risk alleles associated with basal cell carcinoma.	skin cancer	Basal cell carcinoma	11976	B_4403	cancer1003	-0.114507	0.001515448	0.023703	-0.125599	0.000697764	0.02509	-0.055611	1	0.13191	141389	141390	1	skin cancer	HLA-B
6	31356838	www.ncbi.nlm.nih.gov/pubmed/27539887	Genome-wide association study identifies 14 novel risk alleles associated with basal cell carcinoma.	skin cancer	Basal cell carcinoma	45456	B_4001	cancer1003	-0.111996	0.004186442	0.024269	-0.123243	0.001781898	0.025634	-0.040399	1	0.137537	141514	141514	0	skin cancer	HLA-B
6	31356838	www.ncbi.nlm.nih.gov/pubmed/27539887	Genome-wide association study identifies 14 novel risk alleles associated with basal cell carcinoma.	non-melanoma skin cancer	Basal cell carcinoma	11887	B_4403	cancer1060	-0.114788	0.005308021	0.025258	-0.12819	0.001903934	0.026759	-0.023382	1	0.138489	127558	127558	0	non-melanoma skin cancer	HLA-B
6	31356838	www.ncbi.nlm.nih.gov/pubmed/27539887	Genome-wide association study identifies 14 novel risk alleles associated with basal cell carcinoma.	non-melanoma skin cancer	Basal cell carcinoma	45367	B_4001	cancer1060	-0.137151	0.000221222	0.02613	-0.152951	4.64E-05	0.027619	-0.019157	1	0.145026	127632	127631	-1	non-melanoma skin cancer	HLA-B
6	32607747	www.ncbi.nlm.nih.gov/pubmed/26482879	"Multi-ancestry genome-wide association study of 21,000 cases and 95,000 controls identifies new risk loci for atopic dermatitis."	eczema/dermatitis	Atopic dermatitis	9160	DRB1_401	HC261	0.102801	0.001341801	0.02114	0.090795	0.102114804	0.023861	0.281313	0.47644122	0.08015	98076	98077	1	eczema/dermatitis	HLA-DRB1
6	32607747	www.ncbi.nlm.nih.gov/pubmed/26482879	"Multi-ancestry genome-wide association study of 21,000 cases and 95,000 controls identifies new risk loci for atopic dermatitis."	eczema/dermatitis	Atopic dermatitis	21850	DRB1_701	HC261	-0.149032	2.09E-10	0.019965	-0.142215	6.84E-07	0.022677	-0.338278	0.017264076	0.07569	100788	100789	1	eczema/dermatitis	HLA-DRB1
6	31356323	www.ncbi.nlm.nih.gov/pubmed/25574825	Genome-wide comparative analysis of atopic dermatitis and psoriasis gives insight into opposing genetic mechanisms.	eczema/dermatitis	Atopic dermatitis	11050	C_602	HC261	-0.113973	0.003257646	0.024433	-0.1182	0.008534326	0.026563	-0.185674	1	0.113967	101058	101060	2	eczema/dermatitis	HLA-C
6	31304544	www.ncbi.nlm.nih.gov/pubmed/23042114	Genome-wide association study identifies eight new susceptibility loci for atopic dermatitis in the Japanese population.	eczema/dermatitis	Atopic dermatitis	11050	C_602	HC261	-0.113973	0.003257646	0.024433	-0.1182	0.008534326	0.026563	-0.185674	1	0.113967	101058	101060	2	eczema/dermatitis	HLA-C
6	32641081	www.ncbi.nlm.nih.gov/pubmed/26829030	Identification of Susceptibility Loci for Cutaneous Squamous Cell Carcinoma.	skin cancer	Squamous cell carcinoma	1446	DQA1_101	cancer1003	0.109011	2.72E-10	0.014696	0.098788	1.65E-05	0.017249	0.262135	0.000215841	0.048338	141555	141556	1	skin cancer	HLA-DQA1
6	32641081	www.ncbi.nlm.nih.gov/pubmed/26829030	Identification of Susceptibility Loci for Cutaneous Squamous Cell Carcinoma.	skin cancer	Squamous cell carcinoma	33846	DQA1_201	cancer1003	-0.07592	0.001050785	0.015451	-0.085361	0.001788945	0.017764	-0.102691	1	0.0545	141435	141436	1	skin cancer	HLA-DQA1
6	32641081	www.ncbi.nlm.nih.gov/pubmed/26829030	Identification of Susceptibility Loci for Cutaneous Squamous Cell Carcinoma.	non-melanoma skin cancer	Squamous cell carcinoma	1357	DQA1_101	cancer1060	0.121434	1.67E-11	0.015586	0.118905	1.68E-07	0.018289	0.253806	0.00246326	0.051685	127676	127678	2	non-melanoma skin cancer	HLA-DQA1
6	32641081	www.ncbi.nlm.nih.gov/pubmed/26829030	Identification of Susceptibility Loci for Cutaneous Squamous Cell Carcinoma.	non-melanoma skin cancer	Squamous cell carcinoma	20257	DQA1_301	cancer1060	-0.059446	0.027873452	0.014322	-0.063766	0.170885226	0.017449	-0.105385	1	0.042195	127018	127020	2	non-melanoma skin cancer	HLA-DQA1
6	32641081	www.ncbi.nlm.nih.gov/pubmed/26829030	Identification of Susceptibility Loci for Cutaneous Squamous Cell Carcinoma.	non-melanoma skin cancer	Squamous cell carcinoma	33757	DQA1_201	cancer1060	-0.078243	0.002221485	0.016472	-0.088646	0.003066929	0.018936	-0.102255	1	0.05806	127584	127584	0	non-melanoma skin cancer	HLA-DQA1
6	31272702	www.ncbi.nlm.nih.gov/pubmed/26582766	Genetic Susceptibility to Lipid Levels and Lipid Change Over Time and Risk of Incident Hyperlipidemia in Chinese Populations.	high cholesterol	LDL cholesterol	43718	C_702	HC269	-0.0442108	0.019513024	0.0104188	-0.0391979	0.595731968	0.0121333	-0.1114938	1	0.0355465	239374	239375	1	high cholesterol	HLA-C
6	31272702	www.ncbi.nlm.nih.gov/pubmed/26582766	Genetic Susceptibility to Lipid Levels and Lipid Change Over Time and Risk of Incident Hyperlipidemia in Chinese Populations.	high cholesterol	"Cholesterol, total"	43718	C_702	HC269	-0.0442108	0.019513024	0.0104188	-0.0391979	0.595731968	0.0121333	-0.1114938	1	0.0355465	239374	239375	1	high cholesterol	HLA-C
		www.ncbi.nlm.nih.gov/pubmed/26291516	Genome-wide association study identifies HLA 8.1 ancestral haplotype alleles as major genetic risk factors for myositis phenotypes.	fibromyalgia	Myositis	26565	DPA1_104	HC346	0.8283	0.033939546	0.20247	0.83814	0.032335948	0.20344	-7.17624	1	143.03808	14838	14840	2	fibromyalgia	HLA-DPA1
6	32700559	www.ncbi.nlm.nih.gov/pubmed/23349640	Susceptibility loci associated with specific and shared subtypes of lymphoid malignancies.	lymphoma	Lymphoma	4448	DQB1_201	cancer1047	0.2139263	0.000883814	0.0431603	0.1393757	1	0.0527484	0.6579394	0.000146458	0.1195492	22627	22623	-4	lymphoma	HLA-DQB1
6	32700323	www.ncbi.nlm.nih.gov/pubmed/23349640	Susceptibility loci associated with specific and shared subtypes of lymphoid malignancies.	lymphoma	Lymphoma	4448	DQB1_201	cancer1047	0.2139263	0.000883814	0.0431603	0.1393757	1	0.0527484	0.6579394	0.000146458	0.1195492	22627	22623	-4	lymphoma	HLA-DQB1
6	32461866	www.ncbi.nlm.nih.gov/pubmed/23349640	Susceptibility loci associated with specific and shared subtypes of lymphoid malignancies.	non-hodgkins lymphoma	Lymphoma	6542	DRB1_301	cancer1053	0.234562	0.001882408	0.048929	0.140999	1	0.060224	0.743708	6.84E-05	0.131693	18023	18017	-6	non-hodgkins lymphoma	HLA-DRB1
6	32461866	www.ncbi.nlm.nih.gov/pubmed/23349640	Susceptibility loci associated with specific and shared subtypes of lymphoid malignancies.	non-hodgkins lymphoma	Lymphoma	37862	DRB1_101	cancer1053	0.239749	0.044305116	0.0596	0.211441	0.784627064	0.06763	0.64964	1	0.216356	17887	17889	2	non-hodgkins lymphoma	HLA-DRB1
6	32461866	www.ncbi.nlm.nih.gov/pubmed/23349640	Susceptibility loci associated with specific and shared subtypes of lymphoid malignancies.	lymphoma	Lymphoma	6608	DRB1_301	cancer1047	0.2222243	0.000345478	0.043143	0.1535526	1	0.0526639	0.6580033	0.00017541	0.1203166	22614	22611	-3	lymphoma	HLA-DRB1
6	32623176	www.ncbi.nlm.nih.gov/pubmed/24097066	A genome-wide association study in Han Chinese identifies a susceptibility locus for primary Sjögren's syndrome at 7q11.23.	sjogren's syndrome/sicca syndrome	Sjögren's syndrome	6741	DRB1_301	HC321	0.510725	3.07E-09	0.072113	0.629032	3.22E-09	0.088597	0.655067	1	0.236647	7748.1	7744.8	-3.3	sjogren's syndrome/sicca syndrome	HLA-DRB1
6	32623176	www.ncbi.nlm.nih.gov/pubmed/24097066	A genome-wide association study in Han Chinese identifies a susceptibility locus for primary Sjögren's syndrome at 7q11.23.	sjogren's syndrome/sicca syndrome	Sjögren's syndrome	14031	DRB1_1301	HC321	-0.889916	0.020961194	0.210964	-0.86927	0.037670738	0.213163	-11.05797	1	130.886996	7741.8	7743.3	1.5	sjogren's syndrome/sicca syndrome	HLA-DRB1
6	32622724	www.ncbi.nlm.nih.gov/pubmed/28076899	Genome-Wide Association Analysis Reveals Genetic Heterogeneity of Sjögren's Syndrome According to Ancestry.	sjogren's syndrome/sicca syndrome	Sjögren's syndrome	6741	DRB1_301	HC321	0.510725	3.07E-09	0.072113	0.629032	3.22E-09	0.088597	0.655067	1	0.236647	7748.1	7744.8	-3.3	sjogren's syndrome/sicca syndrome	HLA-DRB1
6	32622724	www.ncbi.nlm.nih.gov/pubmed/28076899	Genome-Wide Association Analysis Reveals Genetic Heterogeneity of Sjögren's Syndrome According to Ancestry.	sjogren's syndrome/sicca syndrome	Sjögren's syndrome	14031	DRB1_1301	HC321	-0.889916	0.020961194	0.210964	-0.86927	0.037670738	0.213163	-11.05797	1	130.886996	7741.8	7743.3	1.5	sjogren's syndrome/sicca syndrome	HLA-DRB1
6	32623176	www.ncbi.nlm.nih.gov/pubmed/24097066	A genome-wide association study in Han Chinese identifies a susceptibility locus for primary Sjögren's syndrome at 7q11.23.	sjogren's syndrome/sicca syndrome	Sjögren's syndrome	27531	DQA1_501	HC321	0.369049	4.22E-05	0.066558	0.459071	0.000340112	0.089118	0.596571	0.478508416	0.170059	7644.1	7643.7	-0.4	sjogren's syndrome/sicca syndrome	HLA-DQA1
6	32622724	www.ncbi.nlm.nih.gov/pubmed/28076899	Genome-Wide Association Analysis Reveals Genetic Heterogeneity of Sjögren's Syndrome According to Ancestry.	sjogren's syndrome/sicca syndrome	Sjögren's syndrome	27531	DQA1_501	HC321	0.369049	4.22E-05	0.066558	0.459071	0.000340112	0.089118	0.596571	0.478508416	0.170059	7644.1	7643.7	-0.4	sjogren's syndrome/sicca syndrome	HLA-DQA1
